ID,restaurantID,IDCustomer,rating,content
539,43,591,4.5,Prezzi onesti e piatti ben presentati.
540,43,897,3.0,Menù vario ma niente che mi abbia colpito.
541,44,690,4.0,Il dolce era spettacolare!
542,44,867,5.0,Porzioni abbondanti e sapori genuini.
543,44,23,4.0,Ottima atmosfera per una serata romantica.
544,44,466,3.0,Menù vario ma niente che mi abbia colpito.
545,44,643,0.5,Troppo rumoroso per i miei gusti.
546,44,443,3.0,Qualità media prezzi alti.
547,44,306,5.0,Il migliore della zona!
548,44,590,1.5,Porzioni ridicole rispetto al prezzo.
549,44,505,3.5,Il dolce era spettacolare!
550,44,222,5.0,Locale accogliente e atmosfera rilassante.
551,45,746,2.0,Non consiglio questo posto.
552,45,535,5.0,Il dolce era spettacolare!
553,45,169,2.0,Tempi di attesa troppo lunghi.
554,45,843,4.5,Porzioni abbondanti e sapori genuini.
555,45,63,5.0,Locale accogliente e atmosfera rilassante.
556,45,135,0.5,Tempi di attesa troppo lunghi.
557,45,151,4.5,Servizio impeccabile davvero soddisfatto.
558,45,786,1.0,Tempi di attesa troppo lunghi.
559,45,428,3.5,Ottima atmosfera per una serata romantica.
560,45,846,2.5,Tempi di attesa accettabili.
561,45,761,1.5,Troppo rumoroso per i miei gusti.
562,45,622,2.0,Pessimo rapporto qualità/prezzo.
563,45,668,0.5,Tavoli sporchi e servizio lento.
564,45,522,5.0,Il dolce era spettacolare!
565,45,31,4.0,Servizio impeccabile davvero soddisfatto.
566,45,306,4.5,Ci tornerò sicuramente.
567,45,25,2.5,Servizio un po' freddo ma veloce.
568,45,789,2.0,Delusione totale.
569,45,803,5.0,Ottimo servizio e cibo delizioso!
570,46,741,4.5,Piatti curati nei minimi dettagli.
571,46,764,0.5,Non consiglio questo posto.
572,46,537,4.0,Ci tornerò sicuramente.
573,46,59,1.0,Personale scortese peccato perché il cibo era buono.
574,46,409,1.0,Personale scortese peccato perché il cibo era buono.
575,46,76,3.0,Locale carino ma nulla di speciale.
576,46,649,3.0,Servizio un po' freddo ma veloce.
577,47,772,2.0,Porzioni ridicole rispetto al prezzo.
578,47,680,0.5,Non consiglio questo posto.
579,47,437,1.5,Tempi di attesa troppo lunghi.
580,47,779,3.5,Vasta scelta di piatti vegetariani.
581,47,333,2.5,Piatti nella media.
582,47,137,2.0,Tempi di attesa troppo lunghi.
583,47,100,5.0,Vasta scelta di piatti vegetariani.
584,47,27,1.5,Porzioni ridicole rispetto al prezzo.
585,48,161,1.5,Troppo rumoroso per i miei gusti.
586,48,671,1.5,Troppo rumoroso per i miei gusti.
587,48,223,4.5,Ottima atmosfera per una serata romantica.
588,48,445,5.0,Ci tornerò sicuramente.
589,48,39,3.5,Tutto perfetto consigliato!
590,48,797,4.0,Servizio impeccabile davvero soddisfatto.
591,48,180,3.0,Buon posto per una pausa pranzo veloce.
592,48,231,0.5,Esperienza negativa non tornerò.
593,49,793,4.0,Vasta scelta di piatti vegetariani.
594,49,916,5.0,Locale accogliente e atmosfera rilassante.
595,49,428,1.0,Delusione totale.
596,49,493,1.0,Tempi di attesa troppo lunghi.
597,49,866,5.0,Ottimo servizio e cibo delizioso!
598,49,989,2.5,Menù vario ma niente che mi abbia colpito.
599,49,438,3.0,Tempi di attesa accettabili.
600,49,51,4.0,Ottima atmosfera per una serata romantica.
601,50,252,3.0,Esperienza discreta.
602,50,923,4.0,Il dolce era spettacolare!
603,50,247,3.5,Prezzi onesti e piatti ben presentati.
604,50,825,5.0,Ingredienti freschissimi e di qualità.
605,50,741,4.5,Fantastico per una cena tra amici.
606,50,566,4.0,Locale accogliente e atmosfera rilassante.
607,50,51,1.0,Delusione totale.
608,50,392,5.0,Porzioni abbondanti e sapori genuini.
609,50,812,3.5,Il migliore della zona!
610,50,472,2.5,Locale carino ma nulla di speciale.
611,50,363,0.5,Esperienza negativa non tornerò.
612,50,843,0.5,Porzioni ridicole rispetto al prezzo.
613,51,727,1.0,Cibo senza sapore.
614,51,966,4.5,Piatti curati nei minimi dettagli.
615,51,725,1.0,Non consiglio questo posto.
616,51,124,3.5,Ottima atmosfera per una serata romantica.
617,51,461,1.0,Pessimo rapporto qualità/prezzo.
618,51,474,1.5,Tempi di attesa troppo lunghi.
619,51,292,0.5,Porzioni ridicole rispetto al prezzo.
620,51,450,4.5,Prezzi onesti e piatti ben presentati.
621,51,142,1.0,Tavoli sporchi e servizio lento.
622,51,565,2.0,Delusione totale.
623,51,252,3.0,Esperienza discreta.
624,51,183,4.5,Vasta scelta di piatti vegetariani.
625,51,492,1.0,Esperienza negativa non tornerò.
626,51,722,1.0,Troppo rumoroso per i miei gusti.
627,51,829,2.0,Personale scortese peccato perché il cibo era buono.
628,51,905,2.5,Non all'altezza delle aspettative.
629,51,988,4.0,Prezzi onesti e piatti ben presentati.
630,51,816,3.0,Buon posto per una pausa pranzo veloce.
631,51,114,2.0,Tempi di attesa troppo lunghi.
632,51,962,4.5,Servizio impeccabile davvero soddisfatto.
633,52,883,4.0,Il dolce era spettacolare!
634,52,841,3.0,Menù vario ma niente che mi abbia colpito.
635,52,701,3.0,Menù vario ma niente che mi abbia colpito.
636,52,972,2.5,Menù vario ma niente che mi abbia colpito.
637,52,866,0.5,Tempi di attesa troppo lunghi.
638,52,482,1.5,Non consiglio questo posto.
639,52,458,2.0,Troppo rumoroso per i miei gusti.
640,52,127,2.0,Pessimo rapporto qualità/prezzo.
641,52,776,2.5,Tempi di attesa accettabili.
642,52,504,4.5,Ottimo servizio e cibo delizioso!
643,52,425,3.5,Ottimo servizio e cibo delizioso!
644,52,740,2.0,Non consiglio questo posto.
645,52,727,2.0,Personale scortese peccato perché il cibo era buono.
646,52,982,2.5,Servizio un po' freddo ma veloce.
647,52,478,0.5,Tavoli sporchi e servizio lento.
648,52,309,2.0,Porzioni ridicole rispetto al prezzo.
649,52,709,4.0,Vasta scelta di piatti vegetariani.
650,53,550,4.0,Vasta scelta di piatti vegetariani.
651,53,973,2.5,Piatti nella media.
652,53,391,0.5,Cibo senza sapore.
653,53,368,0.5,Tavoli sporchi e servizio lento.
654,53,429,2.0,Personale scortese peccato perché il cibo era buono.
655,53,806,3.0,Piatti nella media.
656,53,845,1.5,Cibo senza sapore.
657,53,732,1.0,Delusione totale.
658,53,664,3.5,Ingredienti freschissimi e di qualità.
659,53,813,1.0,Troppo rumoroso per i miei gusti.
660,53,957,4.0,Prezzi onesti e piatti ben presentati.
661,53,136,2.5,Non all'altezza delle aspettative.
662,54,81,1.5,Non consiglio questo posto.
663,54,902,4.0,Tutto perfetto consigliato!
664,54,8,3.0,Locale carino ma nulla di speciale.
665,54,883,4.5,Servizio impeccabile davvero soddisfatto.
666,54,5,1.0,Delusione totale.
667,54,649,5.0,Locale accogliente e atmosfera rilassante.
668,54,414,2.5,Menù vario ma niente che mi abbia colpito.
669,54,794,1.5,Tempi di attesa troppo lunghi.
670,54,951,4.0,Esperienza fantastica personale gentile.
671,54,822,2.5,Buono ma potrebbe migliorare.
672,54,758,3.0,Non all'altezza delle aspettative.
673,54,872,1.0,Porzioni ridicole rispetto al prezzo.
674,54,714,1.0,Tempi di attesa troppo lunghi.
675,54,698,4.5,Tutto perfetto consigliato!
676,55,66,0.5,Tempi di attesa troppo lunghi.
677,55,44,4.0,Piatti curati nei minimi dettagli.
678,55,616,3.5,Ingredienti freschissimi e di qualità.
679,55,274,3.0,Locale carino ma nulla di speciale.
680,55,914,4.0,Fantastico per una cena tra amici.
681,55,762,5.0,Porzioni abbondanti e sapori genuini.
682,56,660,1.5,Troppo rumoroso per i miei gusti.
683,56,554,2.0,Esperienza negativa non tornerò.
684,56,830,1.0,Pessimo rapporto qualità/prezzo.
685,56,612,4.0,Esperienza fantastica personale gentile.
686,56,503,2.0,Tavoli sporchi e servizio lento.
687,56,656,2.5,Buon posto per una pausa pranzo veloce.
688,56,341,1.5,Tempi di attesa troppo lunghi.
689,56,288,2.5,Piatti nella media.
690,56,734,5.0,Tutto perfetto consigliato!
691,56,405,0.5,Tempi di attesa troppo lunghi.
692,56,808,4.5,Vasta scelta di piatti vegetariani.
693,56,902,3.5,Prezzi onesti e piatti ben presentati.
694,56,988,0.5,Non consiglio questo posto.
695,57,434,1.5,Cibo senza sapore.
696,57,239,3.0,Non all'altezza delle aspettative.
697,57,375,0.5,Esperienza negativa non tornerò.
698,57,119,2.5,Locale carino ma nulla di speciale.
699,57,276,4.0,Il migliore della zona!
700,57,896,2.5,Buono ma potrebbe migliorare.
701,57,437,5.0,Il migliore della zona!
702,57,42,0.5,Troppo rumoroso per i miei gusti.
703,57,831,4.5,Locale accogliente e atmosfera rilassante.
704,57,928,3.5,Ci tornerò sicuramente.
705,57,83,2.5,Servizio un po' freddo ma veloce.
706,57,39,4.5,Prezzi onesti e piatti ben presentati.
707,57,828,2.0,Tavoli sporchi e servizio lento.
708,57,260,4.5,Vasta scelta di piatti vegetariani.
709,57,275,4.0,Ottima atmosfera per una serata romantica.
710,57,271,3.0,Piatti nella media.
711,57,499,3.0,Esperienza discreta.
712,58,360,2.0,Pessimo rapporto qualità/prezzo.
713,58,205,2.0,Esperienza negativa non tornerò.
714,58,880,4.0,Ottima atmosfera per una serata romantica.
715,58,306,4.0,Tutto perfetto consigliato!
716,58,208,3.5,Prezzi onesti e piatti ben presentati.
717,58,572,4.0,Ottimo servizio e cibo delizioso!
718,58,512,2.5,Piatti nella media.
719,58,802,4.5,Ci tornerò sicuramente.
720,58,34,1.0,Non consiglio questo posto.
721,58,960,4.5,Ottima atmosfera per una serata romantica.
722,58,51,3.5,Piatti curati nei minimi dettagli.
723,58,607,3.5,Ingredienti freschissimi e di qualità.
724,58,37,1.5,Esperienza negativa non tornerò.
725,58,533,1.0,Delusione totale.
726,58,894,0.5,Cibo senza sapore.
727,58,929,3.5,Tutto perfetto consigliato!
728,59,437,4.0,Ottima atmosfera per una serata romantica.
729,59,114,4.5,Tutto perfetto consigliato!
730,59,398,4.0,Vasta scelta di piatti vegetariani.
731,59,359,1.0,Non consiglio questo posto.
732,59,430,2.0,Troppo rumoroso per i miei gusti.
733,59,48,4.0,Piatti curati nei minimi dettagli.
734,60,907,2.0,Tavoli sporchi e servizio lento.
735,60,85,3.5,Tutto perfetto consigliato!
736,60,36,3.0,Buono ma potrebbe migliorare.
737,60,694,1.5,Troppo rumoroso per i miei gusti.
738,60,674,2.0,Delusione totale.
739,60,122,3.5,Esperienza fantastica personale gentile.
740,60,367,4.5,Ottima atmosfera per una serata romantica.
741,60,524,3.0,Servizio un po' freddo ma veloce.
742,60,604,4.0,Servizio impeccabile davvero soddisfatto.
743,60,835,3.0,Menù vario ma niente che mi abbia colpito.
744,60,724,2.5,Buon posto per una pausa pranzo veloce.
745,60,407,2.0,Troppo rumoroso per i miei gusti.
746,60,545,0.5,Tempi di attesa troppo lunghi.
747,60,269,2.0,Delusione totale.
748,60,54,1.0,Cibo senza sapore.
749,60,665,4.0,Ci tornerò sicuramente.
750,61,484,1.5,Porzioni ridicole rispetto al prezzo.
751,61,975,3.0,Non all'altezza delle aspettative.
752,61,330,2.5,Servizio un po' freddo ma veloce.
753,61,453,4.5,Ci tornerò sicuramente.
754,61,694,3.5,Ci tornerò sicuramente.
755,61,491,3.0,Buon posto per una pausa pranzo veloce.
756,61,414,2.5,Qualità media prezzi alti.
757,62,755,2.0,Tavoli sporchi e servizio lento.
758,62,110,4.5,Piatti curati nei minimi dettagli.
759,62,818,4.5,Tutto perfetto consigliato!
760,62,422,0.5,Delusione totale.
761,62,168,1.0,Non consiglio questo posto.
762,62,176,2.0,Porzioni ridicole rispetto al prezzo.
763,62,593,1.0,Delusione totale.
764,62,848,3.0,Buon posto per una pausa pranzo veloce.
765,62,949,4.5,Servizio impeccabile davvero soddisfatto.
766,62,746,0.5,Pessimo rapporto qualità/prezzo.
767,62,491,4.0,Locale accogliente e atmosfera rilassante.
768,62,2,3.0,Servizio un po' freddo ma veloce.
769,62,365,2.5,Non all'altezza delle aspettative.
770,63,131,2.0,Cibo senza sapore.
771,63,75,3.0,Buono ma potrebbe migliorare.
772,63,528,4.5,Locale accogliente e atmosfera rilassante.
773,63,370,2.0,Troppo rumoroso per i miei gusti.
774,63,319,2.0,Troppo rumoroso per i miei gusti.
775,63,805,4.5,Ottimo servizio e cibo delizioso!
776,63,425,0.5,Porzioni ridicole rispetto al prezzo.
777,63,776,2.5,Qualità media prezzi alti.
778,63,254,3.5,Il dolce era spettacolare!
779,63,251,2.5,Tempi di attesa accettabili.
780,63,860,5.0,Il dolce era spettacolare!
781,63,441,4.0,Ottimo servizio e cibo delizioso!
782,64,135,4.0,Vasta scelta di piatti vegetariani.
783,64,370,1.0,Porzioni ridicole rispetto al prezzo.
784,64,356,0.5,Delusione totale.
785,64,72,1.0,Porzioni ridicole rispetto al prezzo.
786,64,720,2.0,Esperienza negativa non tornerò.
787,64,689,2.5,Buono ma potrebbe migliorare.
788,64,297,4.5,Tutto perfetto consigliato!
789,64,586,2.5,Esperienza discreta.
790,64,525,1.0,Troppo rumoroso per i miei gusti.
791,64,329,0.5,Delusione totale.
792,64,177,3.5,Tutto perfetto consigliato!
793,65,451,2.5,Buono ma potrebbe migliorare.
794,65,258,1.5,Tavoli sporchi e servizio lento.
795,65,707,5.0,Esperienza fantastica personale gentile.
796,65,429,1.0,Delusione totale.
797,65,560,3.5,Piatti curati nei minimi dettagli.
798,65,978,4.0,Ingredienti freschissimi e di qualità.
799,65,503,1.5,Cibo senza sapore.
800,66,281,2.0,Troppo rumoroso per i miei gusti.
801,66,633,3.5,Ci tornerò sicuramente.
802,66,121,0.5,Tempi di attesa troppo lunghi.
803,66,915,3.5,Il migliore della zona!
804,66,815,4.0,Piatti curati nei minimi dettagli.
805,66,617,1.0,Non consiglio questo posto.
806,66,854,0.5,Delusione totale.
807,66,960,5.0,Servizio impeccabile davvero soddisfatto.
808,66,473,4.5,Piatti curati nei minimi dettagli.
809,66,773,1.5,Personale scortese peccato perché il cibo era buono.
810,66,839,2.0,Tavoli sporchi e servizio lento.
811,66,808,2.0,Porzioni ridicole rispetto al prezzo.
812,66,503,1.5,Porzioni ridicole rispetto al prezzo.
813,66,283,2.0,Porzioni ridicole rispetto al prezzo.
814,66,234,4.0,Vasta scelta di piatti vegetariani.
815,66,152,4.5,Ci tornerò sicuramente.
816,66,654,4.5,Esperienza fantastica personale gentile.
817,66,262,2.0,Troppo rumoroso per i miei gusti.
818,66,936,1.0,Personale scortese peccato perché il cibo era buono.
819,66,614,3.0,Locale carino ma nulla di speciale.
820,67,392,4.5,Fantastico per una cena tra amici.
821,67,961,4.5,Fantastico per una cena tra amici.
822,67,78,2.0,Pessimo rapporto qualità/prezzo.
823,67,569,0.5,Delusione totale.
824,67,901,4.0,Prezzi onesti e piatti ben presentati.
825,67,778,3.0,Buono ma potrebbe migliorare.
826,67,721,3.0,Buono ma potrebbe migliorare.
827,67,228,4.0,Servizio impeccabile davvero soddisfatto.
828,67,924,2.0,Porzioni ridicole rispetto al prezzo.
829,67,303,2.5,Buon posto per una pausa pranzo veloce.
830,67,107,1.0,Esperienza negativa non tornerò.
831,67,614,2.5,Tempi di attesa accettabili.
832,67,295,2.0,Delusione totale.
833,67,789,4.5,Locale accogliente e atmosfera rilassante.
834,68,220,0.5,Personale scortese peccato perché il cibo era buono.
835,68,86,2.0,Cibo senza sapore.
836,68,396,1.0,Tempi di attesa troppo lunghi.
837,68,546,5.0,Vasta scelta di piatti vegetariani.
838,68,800,1.0,Troppo rumoroso per i miei gusti.
839,68,183,0.5,Non consiglio questo posto.
840,68,553,3.0,Piatti nella media.
841,68,96,1.5,Esperienza negativa non tornerò.
842,68,841,2.5,Esperienza discreta.
843,69,617,3.0,Locale carino ma nulla di speciale.
844,69,712,1.5,Delusione totale.
845,69,406,2.5,Tempi di attesa accettabili.
846,69,547,2.0,Personale scortese peccato perché il cibo era buono.
847,69,376,4.5,Ottima atmosfera per una serata romantica.
848,69,792,1.0,Tempi di attesa troppo lunghi.
849,69,144,2.0,Personale scortese peccato perché il cibo era buono.
850,69,938,2.0,Tempi di attesa troppo lunghi.
851,69,157,1.0,Tempi di attesa troppo lunghi.
852,69,420,2.0,Pessimo rapporto qualità/prezzo.
853,69,239,4.0,Tutto perfetto consigliato!
854,69,1000,5.0,Ottimo servizio e cibo delizioso!
855,70,839,4.5,Vasta scelta di piatti vegetariani.
856,70,9,0.5,Pessimo rapporto qualità/prezzo.
857,70,828,1.5,Cibo senza sapore.
858,70,417,5.0,Porzioni abbondanti e sapori genuini.
859,70,547,4.0,Ci tornerò sicuramente.
860,70,673,0.5,Porzioni ridicole rispetto al prezzo.
861,70,408,2.5,Buon posto per una pausa pranzo veloce.
862,70,700,5.0,Prezzi onesti e piatti ben presentati.
863,70,960,3.0,Buono ma potrebbe migliorare.
864,71,52,4.0,Porzioni abbondanti e sapori genuini.
865,71,316,4.5,Il migliore della zona!
866,71,735,2.5,Buon posto per una pausa pranzo veloce.
867,71,824,0.5,Porzioni ridicole rispetto al prezzo.
868,71,113,2.5,Non all'altezza delle aspettative.
869,71,270,2.0,Porzioni ridicole rispetto al prezzo.
870,71,888,5.0,Locale accogliente e atmosfera rilassante.
871,71,208,2.0,Tempi di attesa troppo lunghi.
872,71,337,5.0,Il migliore della zona!
873,71,690,3.5,Prezzi onesti e piatti ben presentati.
874,71,848,3.5,Ottimo servizio e cibo delizioso!
875,71,256,3.0,Locale carino ma nulla di speciale.
876,71,652,3.5,Ingredienti freschissimi e di qualità.
877,71,491,1.0,Cibo senza sapore.
878,71,426,3.0,Piatti nella media.
879,71,458,0.5,Pessimo rapporto qualità/prezzo.
880,71,78,5.0,Il migliore della zona!
881,71,7,5.0,Ottimo servizio e cibo delizioso!
882,72,961,0.5,Pessimo rapporto qualità/prezzo.
883,72,487,3.5,Esperienza fantastica personale gentile.
884,72,249,4.0,Locale accogliente e atmosfera rilassante.
885,72,277,0.5,Troppo rumoroso per i miei gusti.
886,72,944,4.5,Ottima atmosfera per una serata romantica.
887,72,130,2.0,Non consiglio questo posto.
888,72,497,4.5,Tutto perfetto consigliato!
889,72,214,3.5,Ingredienti freschissimi e di qualità.
890,72,281,4.0,Locale accogliente e atmosfera rilassante.
891,72,131,5.0,Il dolce era spettacolare!
892,73,966,3.0,Menù vario ma niente che mi abbia colpito.
893,73,232,2.0,Personale scortese peccato perché il cibo era buono.
894,73,608,4.5,Tutto perfetto consigliato!
895,73,584,2.0,Personale scortese peccato perché il cibo era buono.
896,73,791,4.5,Ottimo servizio e cibo delizioso!
897,73,800,0.5,Tavoli sporchi e servizio lento.
898,73,468,0.5,Cibo senza sapore.
899,73,353,2.0,Esperienza negativa non tornerò.
900,73,660,4.0,Prezzi onesti e piatti ben presentati.
901,73,544,3.0,Buono ma potrebbe migliorare.
902,73,592,1.5,Troppo rumoroso per i miei gusti.
903,74,875,4.0,Ottima atmosfera per una serata romantica.
904,74,883,4.5,Il dolce era spettacolare!
905,74,628,1.5,Non consiglio questo posto.
906,74,166,3.5,Vasta scelta di piatti vegetariani.
907,74,577,3.5,Esperienza fantastica personale gentile.
908,74,644,2.5,Non all'altezza delle aspettative.
909,74,11,5.0,Locale accogliente e atmosfera rilassante.
910,75,105,3.5,Ci tornerò sicuramente.
911,75,488,4.5,Prezzi onesti e piatti ben presentati.
912,75,297,0.5,Non consiglio questo posto.
913,75,328,5.0,Ottimo servizio e cibo delizioso!
914,75,110,2.5,Esperienza discreta.
915,75,395,4.0,Prezzi onesti e piatti ben presentati.
916,75,602,1.5,Cibo senza sapore.
917,75,39,0.5,Troppo rumoroso per i miei gusti.
918,75,369,4.5,Locale accogliente e atmosfera rilassante.
919,75,333,2.0,Porzioni ridicole rispetto al prezzo.
920,75,999,5.0,Servizio impeccabile davvero soddisfatto.
921,75,305,0.5,Troppo rumoroso per i miei gusti.
922,75,485,1.5,Tempi di attesa troppo lunghi.
923,75,237,2.5,Buono ma potrebbe migliorare.
924,75,617,2.0,Tempi di attesa troppo lunghi.
925,75,84,1.0,Cibo senza sapore.
926,75,164,3.5,Ci tornerò sicuramente.
927,75,769,3.0,Servizio un po' freddo ma veloce.
928,75,7,3.0,Buono ma potrebbe migliorare.
929,76,140,1.5,Delusione totale.
930,76,891,3.0,Buono ma potrebbe migliorare.
931,76,600,2.0,Non consiglio questo posto.
932,76,863,4.0,Porzioni abbondanti e sapori genuini.
933,76,888,2.5,Buon posto per una pausa pranzo veloce.
